Fecha,Mes,Año,23190700
2000-01-01,January,2000,167.6
2000-02-01,February,2000,147.1
2000-03-01,March,2000,133.7
2000-04-01,April,2000,103.2
2000-05-01,May,2000,115.7
2000-06-01,June,2000,157.8
2000-07-01,July,2000,95.6
2000-08-01,August,2000,72.1
2000-09-01,September,2000,165.6
2000-10-01,October,2000,143.1
2000-11-01,November,2000,85.8
2000-12-01,December,2000,65.8
2001-01-01,January,2001,113.3
2001-02-01,February,2001,55.8
2001-03-01,March,2001,147.0
2001-04-01,April,2001,63.7
2001-05-01,May,2001,137.5
2001-06-01,June,2001,134.9
2001-07-01,July,2001,91.6
2001-08-01,August,2001,70.2
2001-09-01,September,2001,121.8
2001-10-01,October,2001,226.1
2001-11-01,November,2001,193.1
2001-12-01,December,2001,100.0
2002-01-01,January,2002,80.7
2002-02-01,February,2002,47.9
2002-03-01,March,2002,239.6
2002-04-01,April,2002,170.4
2002-05-01,May,2002,207.9
2002-06-01,June,2002,111.2
2002-07-01,July,2002,133.4
2002-08-01,August,2002,53.6
2002-09-01,September,2002,120.0
2002-10-01,October,2002,57.4
2002-11-01,November,2002,70.8
2002-12-01,December,2002,54.5
2003-01-01,January,2003,102.5
2003-02-01,February,2003,79.6
2003-03-01,March,2003,149.5
2003-04-01,April,2003,355.1
2003-05-01,May,2003,215.7
2003-06-01,June,2003,153.1
2003-07-01,July,2003,153.6
2003-08-01,August,2003,119.2
2003-09-01,September,2003,141.9
2003-10-01,October,2003,140.6
2003-11-01,November,2003,85.3
2003-12-01,December,2003,85.1
2004-01-01,January,2004,36.2
2004-02-01,February,2004,111.8
2004-03-01,March,2004,193.7
2004-04-01,April,2004,158.5
2004-05-01,May,2004,151.2
2004-06-01,June,2004,36.5
2004-07-01,July,2004,85.4
2004-08-01,August,2004,65.3
2004-09-01,September,2004,122.7
2004-10-01,October,2004,261.9
2004-11-01,November,2004,195.8
2004-12-01,December,2004,79.6
2005-01-01,January,2005,135.2
